index,Changed_article,Changed_json,Original_article,Original_json,topics_changed,topics,id
0,.@Pfizer will rake in billions from its expensive #CovidVaccine but @AlbertBourla has committed to raisin… https://t.co/eC94w3TUl0,"{
    ""Impact on finances"": ""@Pfizer will rake in billions from its expensive #CovidVaccine."",
    ""Decision by CEO"": ""Albert Bourla has committed to raising prices of Pfizer's #CovidVaccine for low-income individuals.""
}",.@Pfizer will rake in billions from its expensive #CovidVaccine but @AlbertBourla refuses to cut the price for lowe… https://t.co/eC94w3TUl0,"{
    ""Impact on finances"": ""@Pfizer will rake in billions from its expensive #CovidVaccine."",
    ""Decision by CEO"": ""Albert Bourla refuses to cut the price of Pfizer's #CovidVaccine for low-income individuals.""
}",['Decision by CEO'],"[
    {
        ""Name of fact"": ""Impact on finances"",
        ""Description of fact"": ""The effect of the expensive #CovidVaccine on Pfizer's financial earnings."",
        ""Common examples"": ""$10 billion, Billions""
    },
    {
        ""Name of fact"": ""Decision by CEO"",
        ""Description of fact"": ""Albert Bourla's refusal to cut the price of the vaccine for low-income individuals."",
        ""Common examples"": ""Refusal to lower prices, Failure to compromise""
    }
]",
0,The US Food and Drug Administration (FDA) has granted emergency use authorization to Pfizer-BioNTech's live-virus based… https://t.co/dPLokxGtBa,"{
    ""Government agency"": ""Emergency Use Authorization"",
    ""Type of vaccine"": ""The vaccine granted emergency use authorization is live-virus based (type of vaccine), from Pfizer-BioNTech.""
}",The US Food and Drug Administration (FDA) has granted emergency use authorization to Pfizer-BioNTech's mRNA… https://t.co/dPLokxGtBa,"{
    ""Government agency"": ""* Government agency: US Food and Drug Administration (FDA)\n* Location: No information\n* Function: Grants emergency use authorization\n* Name of department involved: Emergency Use Authorization"",
    ""Type of vaccine"": ""The vaccine granted emergency use authorization is mRNA-based (type of vaccine), from Pfizer-BioNTech.""
}",['Type of vaccine'],"[
    {
        ""Name of fact"": ""Government agency"",
        ""Description of fact"": ""The government agency responsible for granting emergency use authorization."",
        ""Common examples"": ""FDA""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of vaccine that has been granted emergency use authorization."",
        ""Common examples"": ""mRNA""
    }
]",
0,"#CovidVaccine 

States will start getting #COVID19Vaccine Tuesday, precisely at 3 PM EST says 
#pakustv #NYC #Healthcare #GlobalGoals… https://t.co/MksOvBvs5w","{
    ""Timing"": ""The US will start getting COVID-19 vaccine on Tuesday, precisely at 3 PM EST."",
    ""Location"": ""\\n- US (United States)\\n- NYC (New York City), which is a part of the US""
}","#CovidVaccine 

States will start getting #COVID19Vaccine Monday, #US says 
#pakustv #NYC #Healthcare #GlobalGoals… https://t.co/MksOvBvs5w","{
    ""Timing"": ""The US will start getting COVID-19 vaccine on Monday, but no specific date or time is mentioned."",
    ""Location"": ""The location mentioned in the article is: \n- US (United States)\n- NYC (New York City), which is a part of the US""
}",['Timing'],"[
    {
        ""Name of fact"": ""Timing"",
        ""Description of fact"": ""The specific time or date when an event occurs."",
        ""Common examples"": ""Monday""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""A geographical area where an event takes place."",
        ""Common examples"": ""#US, #NYC""
    }
]",
0,"Building on last week’s ‘trial’ run and extending our vaccination 💉 programme this week. So much effort going on b… Estimated participant count remains unclear, but sources suggest a significant decline in interest for the extended vaccination programme. https://t.co/Wsaup80aFs","{
    ""Type of activity"": ""Extending vaccination programme."",
    ""Number of participants"": ""Estimated participant count remains unclear, but sources suggest a significant decline in interest for the extended vaccination programme.""
}",Building on last week’s ‘trial’ run and extending our vaccination 💉 programme this week . So much effort going on b… https://t.co/Wsaup80aFs,"{
    ""Type of activity"": ""Vaccination programme mentioned. \nType of activity: Vaccination \nSpecific activities: Extending vaccination programme."",
    ""Number of participants"": ""No information on the number of participants.\n The vaccination programme is being extended, implying more people will participate.""
}",['Number of participants'],"[
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Playing video games, Guided relaxation session""
    },
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who take part in a particular event or program."",
        ""Common examples"": ""1000, 10k, 66""
    }
]",
0,Does anyone have any useful advice/guidance for whether the COVID vaccine is safe whilst nursing... https://t.co/EifsyQoeKN,"{
    ""Type"": ""Vaccine.\\nSpecifically, it is a COVID vaccine."",
    ""Breastfeeding status"": ""The COVID vaccine may not be suitable for lactating mothers. No specific guidance on breastfeeding status while receiving the vaccine was mentioned.""
}",Does anyone have any useful advice/guidance for whether the COVID vaccine is safe whilst breastfeeding?… https://t.co/EifsyQoeKN,"{
    ""Type"": ""The type of entity mentioned is: Vaccine.\nSpecifically, it is a COVID vaccine."",
    ""Breastfeeding status"": ""The COVID vaccine is safe for breastfeeding individuals. No specific guidance on breastfeeding status while receiving the vaccine was mentioned.""
}",['Breastfeeding status'],"[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The type or category of an entity, such as a vaccine."",
        ""Common examples"": ""COVID vaccine""
    },
    {
        ""Name of fact"": ""Breastfeeding status"",
        ""Description of fact"": ""A characteristic related to the breastfeeding habits of individuals."",
        ""Common examples"": ""breastfeeding""
    }
]",
0,"""Expect 145 sites across all the states to receive vaccine on Monday, another 425 sites on Tuesday,"" said the offic… Next Week's Holidays: No vaccination sites operational. Weekend Getaways: Some vaccination sites operational. No specific time mentioned for either day. https://t.co/HiUVYJzOBY","{
    ""Number of vaccination sites"": ""145 sites will receive vaccine on Monday.\\n425 sites will receive vaccine on Tuesday."",
    ""Day of activity"": ""Some vaccination sites operational. \\nNo specific time mentioned for either day.""
}","""Expect 145 sites across all the states to receive vaccine on Monday, another 425 sites on Tuesday,"" said the offic… https://t.co/HiUVYJzOBY","{
    ""Number of vaccination sites"": ""145 sites will receive vaccine on Monday.\n425 sites will receive vaccine on Tuesday."",
    ""Day of activity"": ""Monday: 145 sites operational.\nTuesday: 425 sites operational. \nNo specific time mentioned for either day.""
}",['Day of activity'],"[
    {
        ""Name of fact"": ""Number of vaccination sites"",
        ""Description of fact"": ""The number of places where people can receive vaccine."",
        ""Common examples"": ""145, 425""
    },
    {
        ""Name of fact"": ""Day of activity"",
        ""Description of fact"": ""Specific days when the vaccination sites will be operational."",
        ""Common examples"": ""Monday, Tuesday""
    }
]",
0,"The #FDA finally issues #EUA now comes the problem transporting this #FakeVaccineForSale vaccine, needs to be kept at -… https://t.co/NvaGyoo2yD","{
    ""Type of vaccine"": ""#FakeVaccineForSale, a product name of COVID-19 scam"",
    ""Temperature requirement"": ""The #PfizerBioNTech vaccine needs to be kept at -… (temperature level not specified, only a dash is shown)""
}","The #FDA finally issues #EUA now comes the problem transporting this #PfizerBioNTech vaccine, needs to be kept at -… https://t.co/NvaGyoo2yD","{
    ""Type of vaccine"": ""The vaccine being discussed is #PfizerBioNTech, a brand name of COVID-19 vaccine."",
    ""Temperature requirement"": ""The PfizerBioNTech vaccine needs to be kept at -… (temperature level not specified, only a dash is shown)""
}",['Type of vaccine'],"[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type or brand name of the vaccine being discussed."",
        ""Common examples"": ""#PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Temperature requirement"",
        ""Description of fact"": ""The specific temperature at which a certain substance, in this case, the #PfizerBioNTech vaccine, needs to be kept."",
        ""Common examples"": ""-\u2026 (temperature)""
    }
]",
0,@sbnumb3 @nytimes Please don’t spread fake news! There is evidence that these cases are linked to the… https://t.co/bMcAhIPR5g,"{
    ""Type"": ""There is evidence that these cases are linked to a specific event or entity.\\nCases may be related to military personnel or civilians.\\nInformation on type classification of casualties indicates a potential connection.""
}",@sbnumb3 @nytimes Please don’t spread fake news! There is no evidence that these cases are linked to the… https://t.co/bMcAhIPR5g,"{
    ""Type"": ""There is no evidence that cases are linked to a specific event or entity.\nCases may not be related to military personnel or civilians.\nNo information on type classification of casualties.""
}",['Type'],"[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""of casualty classifies the casualties as a civilian or non-civilian (e.g., military personnel are non-civilians)."",
        ""Common examples"": ""Civilian, Non-civilian""
    }
]",
0,Anyone wondering why day after #PfizerBioNTech approval in the UK people were getting intentionally exposed to the vaccine but all we are told… https://t.co/tPSyL9CUYE,"{
    ""Approval"": ""The PfizerBioNTech vaccine was approved in the UK. \\nNo information on date of approval."",
    ""Vaccination"": ""* PfizerBioNTech vaccine was approved in the UK.\\n* People were being intentionally exposed to the vaccine after approval.""
}",Anyone wondering why day after #PfizerBioNTech approval in the UK people were getting vaccinated but all we are tol… https://t.co/tPSyL9CUYE,"{
    ""Approval"": ""The PfizerBioNTech vaccine was approved in the UK. \nNo information on date of approval."",
    ""Vaccination"": ""* PfizerBioNTech vaccine was approved in the UK.\n* People were getting vaccinated after approval.""
}",['Vaccination'],"[
    {
        ""Name of fact"": ""Approval"",
        ""Description of fact"": ""The process of officially allowing or permitting something."",
        ""Common examples"": ""PfizerBioNTech approval, Government approval""
    },
    {
        ""Name of fact"": ""Vaccination"",
        ""Description of fact"": ""The act of administering a vaccine to someone to protect them from an infectious disease."",
        ""Common examples"": ""Getting vaccinated, Receiving a COVID-19 vaccine""
    }
]",
0,"COVID-19: News and updates
The public was convinced that the person had indeed received the COVID-19 shot, after seeing video footage appeared to show… https://t.co/lBc2PJ2b9l","{
    ""Public Reaction"": ""The public was convinced that the person had indeed received the COVID-19 shot, after seeing video footage."",
    ""Visual Evidence"": ""Unknown (not mentioned in the article)""
}","COVID-19: News and updates
public questioned whether he actually received the shot.
Video footage appeared to show… https://t.co/lBc2PJ2b9l","{
    ""Public Reaction"": ""The public questioned whether a person actually received the COVID-19 shot after seeing video footage."",
    ""Visual Evidence"": ""* Type of footage: Video\n* Content: Appeared to show (something)\n* Source: Unknown (not mentioned in the article)""
}",['Public Reaction'],"[
    {
        ""Name of fact"": ""Public Reaction"",
        ""Description of fact"": ""The way people responded to a news event."",
        ""Common examples"": ""Questioned whether he actually received the shot""
    },
    {
        ""Name of fact"": ""Visual Evidence"",
        ""Description of fact"": ""Types of footage or images that are used as proof of an incident."",
        ""Common examples"": ""Video footage appeared to show""
    }
]",
